"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"262","52040","443","172.24.21.152","172.217.5.14","30542","1619974306","2941106936","false","true","false","false","32","false","true","387"
"267","52040","443","172.24.21.152","172.217.5.14","40556","1619974306","2941106936","false","true","false","false","32","false","true","387"
"294","52040","443","172.24.21.152","172.217.5.14","53177","1619974306","2941106936","false","true","false","false","32","false","true","387"
"296","52040","443","172.24.21.152","172.217.5.14","53253","1619974306","2941106936","false","true","false","false","32","false","true","387"
"302","52040","443","172.24.21.152","172.217.5.14","63534","1619974306","2941106936","false","true","false","false","32","false","true","387"
"307","52040","443","172.24.21.152","172.217.5.14","73551","1619974306","2941106936","false","true","false","false","32","false","true","387"
"313","52040","443","172.24.21.152","172.217.5.14","83554","1619974306","2941106936","false","true","false","false","32","false","true","387"
"319","52040","443","172.24.21.152","172.217.5.14","93566","1619974306","2941106936","false","true","false","false","32","false","true","387"
"325","52040","443","172.24.21.152","172.217.5.14","103572","1619974306","2941106936","false","true","false","false","32","false","true","387"
"330","52040","443","172.24.21.152","172.217.5.14","113581","1619974306","2941106936","false","true","false","false","32","false","true","387"
"336","52040","443","172.24.21.152","172.217.5.14","123586","1619974306","2941106936","false","true","false","false","32","false","true","387"
"348","52040","443","172.24.21.152","172.217.5.14","133586","1619974306","2941106936","false","true","false","false","32","false","true","387"
"349","443","52040","172.217.5.14","172.24.21.152","135879","2941106936","1619974306","false","true","false","false","20","true","false","16560"
"350","443","52040","172.217.5.14","172.24.21.152","135879","2941106967","1619974306","false","true","true","false","20","true","false","16560"
